"run","MSE","NLPD","Coverage","Width","Time"
1,0.588187427607614,3.70951435134303,0.43,1.102937804375,0.209999999962747
2,0.61735439555284,3.96519726095306,0.37,1.03494698432783,0.190000000002328
3,0.616568714150972,3.8784091571707,0.35,0.989572641392825,0.220000000030268
4,0.503603951406103,2.97194339028641,0.38,1.12401151043683,0.210000000020955
5,0.488973503815321,3.69100360695244,0.35,0.999293257569495,0.200000000011642
6,0.518274970925213,3.33374278822755,0.4,1.09714243443813,0.179999999993015
7,0.761790832815753,4.07919024185365,0.33,1.115732380625,0.190000000002328
8,0.750616458710558,3.75502892314952,0.34,1.18904742787692,0.190000000002328
9,0.577435180035994,4.31963176668958,0.38,1.04469970629862,0.169999999983702
10,0.666574548685104,4.80848728290239,0.32,1.00584416833973,0.42000000004191
11,0.59955823361909,6.02958312702245,0.3,0.877012806261035,0.240000000048894
12,0.469457412388576,3.28726045006244,0.4,1.04893266786941,0.28000000002794
13,0.691438500990449,3.93862432350629,0.34,1.1528995616065,0.200000000011642
14,0.505421114883255,3.8135808373548,0.35,1.00075453946933,0.25
15,0.649161087698975,4.93460963569213,0.34,0.974840624464712,0.229999999981374
16,0.49499096444728,4.74584706054248,0.32,0.914324585519142,0.210000000020955
17,0.464861401558994,3.45554991389464,0.36,0.972122785767034,0.259999999951106
18,0.6190519784867,3.64327575819701,0.37,1.04493634572735,0.190000000002328
19,0.535039903533308,4.19967034875697,0.39,0.935188071879167,0.25
20,0.679395184542516,3.27535634475003,0.37,1.24773348053867,0.200000000011642
21,0.504226735963898,3.75473324621174,0.37,1.00202137137869,0.240000000048894
22,0.484136279147079,4.20767696465894,0.36,0.956545156571745,0.229999999981374
23,0.502152043339057,5.46890515726822,0.32,0.845035940819877,0.25
24,0.574573112056043,4.60811223889778,0.33,0.943871972152341,0.25
25,0.984967275409825,3.84606459973339,0.42,1.37121767608606,0.17000000004191
