"x","y","z_true","z_post_mean"
0.424242424242424,0,0.458226521727411,0.27649286643688
0.434343434343434,0,0.400930535406614,0.236144895543885
0.444444444444444,0,0.342020143325668,0.19579692465089
0.454545454545455,0,0.28173255684143,0.140196734887117
0.464646464646465,0,0.22031053278654,0.0845965451233444
0.474747474747475,0,0.158001395973349,0.0289963553595714
0.484848484848485,0,0.0950560433041829,-0.0266038344042013
0.494949494949495,0,0.0317279334980677,-0.0822040241679743
0.505050505050505,0,-0.0317279334980679,-0.137804213931747
0.515151515151515,0,-0.0950560433041831,-0.193404403695521
0.525252525252525,0,-0.15800139597335,-0.249004593459293
0.535353535353535,0,-0.220310532786541,-0.304604783223066
0.545454545454546,0,-0.28173255684143,-0.360204972986839
0.555555555555556,0,-0.342020143325669,-0.415805162750612
0.565656565656566,0,-0.400930535406614,-0.463799739122288
0.575757575757576,0,-0.458226521727411,-0.511794315493964
0.585858585858586,0,-0.513677391573406,-0.559788891865639
0.595959595959596,0,-0.567059863862771,-0.607783468237316
0.606060606060606,0,-0.618158986220605,-0.655778044608991
0.616161616161616,0,-0.666769000516292,-0.703772620980668
0.626262626262626,0,-0.712694171378863,-0.751767197352343
0.636363636363636,0,-0.755749574354259,-0.799761773724019
0.646464646464647,0,-0.795761840530832,-0.847756350095695
0.656565656565657,0,-0.832569854634771,-0.895750926467371
0.666666666666667,0,-0.866025403784439,-0.943745502839047
0.676767676767677,0,-0.895993774291336,-0.960670943485129
0.686868686868687,0,-0.922354294104582,-0.977596384131212
0.696969696969697,0,-0.945000818714668,-0.994521824777294
0.707070707070707,0,-0.963842158559942,-1.01144726542338
0.717171717171717,0,-0.978802446214779,-1.02837270606946
0.727272727272727,0,-0.989821441880933,-1.04529814671554
0.737373737373737,0,-0.996854775951942,-1.06222358736162
0.747474747474748,0,-0.999874127673875,-1.07914902800771
0.757575757575758,0,-0.998867339183008,-1.09607446865379
0.767676767676768,0,-0.993838464461254,-1.11299990929987
0.777777777777778,0,-0.984807753012208,-1.12992534994596
0.787878787878788,0,-0.971811568323542,-1.10735783470041
0.797979797979798,0,-0.954902241444074,-1.08479031945486
0.808080808080808,0,-0.934147860265106,-1.06222280420931
0.818181818181818,0,-0.909631995354518,-1.03965528896376
0.828282828282828,0,-0.881453363447582,-1.01708777371821
0.838383838383838,0,-0.849725429949514,-0.994520258472666
0.848484848484849,0,-0.814575952050336,-0.971952743227118
0.858585858585859,0,-0.776146464291757,-0.94938522798157
0.868686868686869,0,-0.734591708657533,-0.926817712736022
0.878787878787879,0,-0.690079011482111,-0.904250197490474
0.888888888888889,0,-0.642787609686539,-0.881682682244927
0.898989898989899,0,-0.59290792905464,-0.833860471291466
0.909090909090909,0,-0.540640817455597,-0.786038260338008
0.919191919191919,0,-0.486196736100469,-0.738216049384549
0.929292929292929,0,-0.429794912089171,-0.69039383843109
0.939393939393939,0,-0.371662455660327,-0.642571627477631
0.94949494949495,0,-0.312033445698486,-0.594749416524172
0.95959595959596,0,-0.251147987181079,-0.546927205570713
0.96969696969697,0,-0.189251244360411,-0.499104994617255
0.97979797979798,0,-0.126592453573749,-0.451282783663795
0.98989898989899,0,-0.0634239196565645,-0.403460572710337
1,0,-2.44921270764475e-16,-0.355638361756878
0,0.0101010101010101,0.0202020202020202,0.471586052907455
0.0101010101010101,0.0101010101010101,0.0836259398585847,0.492818495294337
0.0202020202020202,0.0101010101010101,0.146794473775769,0.514050937681219
0.0303030303030303,0.0101010101010101,0.20945326456243,0.535283380068101
0.0404040404040404,0.0101010101010101,0.271350007383099,0.556515822454984
0.0505050505050505,0.0101010101010101,0.332235465900507,0.577748264841866
0.0606060606060606,0.0101010101010101,0.391864475862348,0.598980707228748
0.0707070707070707,0.0101010101010101,0.449996932291192,0.62021314961563
0.0808080808080808,0.0101010101010101,0.506398756302489,0.641445592002512
0.0909090909090909,0.0101010101010101,0.560842837657618,0.662678034389394
0.101010101010101,0.0101010101010101,0.613109949256661,0.683910476776277
0.111111111111111,0.0101010101010101,0.66298962988856,0.705142919163159
0.121212121212121,0.0101010101010101,0.710281031684132,0.715432781267189
0.131313131313131,0.0101010101010101,0.754793728859554,0.725722643371219
0.141414141414141,0.0101010101010101,0.796348484493777,0.736012505475249
0.151515151515152,0.0101010101010101,0.834777972252356,0.746302367579279
0.161616161616162,0.0101010101010101,0.869927450151535,0.756592229683309
0.171717171717172,0.0101010101010101,0.901655383649602,0.766882091787339
0.181818181818182,0.0101010101010101,0.929834015556539,0.777171953891369
0.191919191919192,0.0101010101010101,0.954349880467127,0.787461815995398
0.202020202020202,0.0101010101010101,0.975104261646094,0.797751678099428
0.212121212121212,0.0101010101010101,0.992013588525562,0.808041540203458
0.222222222222222,0.0101010101010101,1.00500977321423,0.818331402307488
0.232323232323232,0.0101010101010101,1.01404048466327,0.803973290401842
0.242424242424242,0.0101010101010101,1.01906935938503,0.789615178496196
0.252525252525253,0.0101010101010101,1.0200761478759,0.77525706659055
0.262626262626263,0.0101010101010101,1.01705679615396,0.760898954684904
0.272727272727273,0.0101010101010101,1.01002346208295,0.746540842779257
0.282828282828283,0.0101010101010101,0.999004466416799,0.732182730873611
0.292929292929293,0.0101010101010101,0.984044178761962,0.717824618967965
0.303030303030303,0.0101010101010101,0.965202838916689,0.703466507062319
0.313131313131313,0.0101010101010101,0.942556314306602,0.689108395156673
0.323232323232323,0.0101010101010101,0.916195794493356,0.674750283251027
0.333333333333333,0.0101010101010101,0.886227423986459,0.660392171345381
0.343434343434343,0.0101010101010101,0.852771874836791,0.620044200452386
0.353535353535354,0.0101010101010101,0.815963860732852,0.579696229559391
0.363636363636364,0.0101010101010101,0.775951594556278,0.539348258666396
0.373737373737374,0.0101010101010101,0.732896191580883,0.499000287773401
0.383838383838384,0.0101010101010101,0.686971020718312,0.458652316880407
0.393939393939394,0.0101010101010101,0.638361006422625,0.418304345987412
0.404040404040404,0.0101010101010101,0.587261884064791,0.377956375094417
0.414141414141414,0.0101010101010101,0.533879411775427,0.337608404201422
0.424242424242424,0.0101010101010101,0.478428541929431,0.297260433308428
0.434343434343434,0.0101010101010101,0.421132555608634,0.256912462415433
0.444444444444444,0.0101010101010101,0.362222163527689,0.216564491522438
0.454545454545455,0.0101010101010101,0.30193457704345,0.160964301758665
0.464646464646465,0.0101010101010101,0.240512552988561,0.105364111994892
0.474747474747475,0.0101010101010101,0.17820341617537,0.0497639222311189
0.484848484848485,0.0101010101010101,0.115258063506203,-0.00583626753265381
0.494949494949495,0.0101010101010101,0.0519299537000879,-0.0614364572964268
0.505050505050505,0.0101010101010101,-0.0115259132960477,-0.1170366470602
0.515151515151515,0.0101010101010101,-0.0748540231021629,-0.172636836823973
0.525252525252525,0.0101010101010101,-0.13779937577133,-0.228237026587746
0.535353535353535,0.0101010101010101,-0.20010851258452,-0.283837216351518
0.545454545454546,0.0101010101010101,-0.26153053663941,-0.339437406115292
0.555555555555556,0.0101010101010101,-0.321818123123648,-0.395037595879064
0.565656565656566,0.0101010101010101,-0.380728515204594,-0.443032172250741
0.575757575757576,0.0101010101010101,-0.43802450152539,-0.491026748622416
0.585858585858586,0.0101010101010101,-0.493475371371386,-0.539021324994092
0.595959595959596,0.0101010101010101,-0.546857843660751,-0.587015901365768
0.606060606060606,0.0101010101010101,-0.597956966018585,-0.635010477737444
0.616161616161616,0.0101010101010101,-0.646566980314272,-0.68300505410912
0.626262626262626,0.0101010101010101,-0.692492151176843,-0.730999630480796
0.636363636363636,0.0101010101010101,-0.735547554152238,-0.778994206852472
0.646464646464647,0.0101010101010101,-0.775559820328812,-0.826988783224147
0.656565656565657,0.0101010101010101,-0.812367834432751,-0.874983359595823
0.666666666666667,0.0101010101010101,-0.845823383582419,-0.9229779359675
0.676767676767677,0.0101010101010101,-0.875791754089316,-0.939903376613582
0.686868686868687,0.0101010101010101,-0.902152273902561,-0.956828817259664
0.696969696969697,0.0101010101010101,-0.924798798512648,-0.973754257905747
0.707070707070707,0.0101010101010101,-0.943640138357922,-0.99067969855183
0.717171717171717,0.0101010101010101,-0.958600426012759,-1.00760513919791
0.727272727272727,0.0101010101010101,-0.969619421678912,-1.02453057984399
0.737373737373737,0.0101010101010101,-0.976652755749922,-1.04145602049008
0.747474747474748,0.0101010101010101,-0.979672107471855,-1.05838146113616
0.757575757575758,0.0101010101010101,-0.978665318980988,-1.07530690178224
0.767676767676768,0.0101010101010101,-0.973636444259234,-1.09223234242833
0.777777777777778,0.0101010101010101,-0.964605732810188,-1.10915778307441
0.787878787878788,0.0101010101010101,-0.951609548121521,-1.08659026782886
0.797979797979798,0.0101010101010101,-0.934700221242054,-1.06402275258331
0.808080808080808,0.0101010101010101,-0.913945840063086,-1.04145523733776
0.818181818181818,0.0101010101010101,-0.889429975152498,-1.01888772209222
0.828282828282828,0.0101010101010101,-0.861251343245562,-0.996320206846667
0.838383838383838,0.0101010101010101,-0.829523409747494,-0.973752691601119
0.848484848484849,0.0101010101010101,-0.794373931848316,-0.951185176355571
0.858585858585859,0.0101010101010101,-0.755944444089736,-0.928617661110023
0.868686868686869,0.0101010101010101,-0.714389688455513,-0.906050145864475
0.878787878787879,0.0101010101010101,-0.669876991280091,-0.883482630618927
0.888888888888889,0.0101010101010101,-0.622585589484519,-0.860915115373379
0.898989898989899,0.0101010101010101,-0.57270590885262,-0.813092904419919
0.909090909090909,0.0101010101010101,-0.520438797253577,-0.76527069346646
0.919191919191919,0.0101010101010101,-0.465994715898449,-0.717448482513002
0.929292929292929,0.0101010101010101,-0.409592891887151,-0.669626271559542
0.939393939393939,0.0101010101010101,-0.351460435458307,-0.621804060606084
0.94949494949495,0.0101010101010101,-0.291831425496466,-0.573981849652625
0.95959595959596,0.0101010101010101,-0.230945966979059,-0.526159638699166
0.96969696969697,0.0101010101010101,-0.16904922415839,-0.478337427745707
0.97979797979798,0.0101010101010101,-0.106390433371729,-0.430515216792248
0.98989898989899,0.0101010101010101,-0.0432218994545443,-0.382693005838789
1,0.0101010101010101,0.02020202020202,-0.334870794885331
0,0.0202020202020202,0.0404040404040404,0.492353619779002
0.0101010101010101,0.0202020202020202,0.103827960060605,0.513586062165884
0.0202020202020202,0.0202020202020202,0.16699649397779,0.534818504552767
0.0303030303030303,0.0202020202020202,0.229655284764451,0.556050946939649
0.0404040404040404,0.0202020202020202,0.29155202758512,0.577283389326531
0.0505050505050505,0.0202020202020202,0.352437486102528,0.598515831713413
0.0606060606060606,0.0202020202020202,0.412066496064368,0.619748274100295
0.0707070707070707,0.0202020202020202,0.470198952493212,0.640980716487178
0.0808080808080808,0.0202020202020202,0.526600776504509,0.66221315887406
0.0909090909090909,0.0202020202020202,0.581044857859638,0.683445601260942
0.101010101010101,0.0202020202020202,0.633311969458681,0.704678043647824
0.111111111111111,0.0202020202020202,0.68319165009058,0.725910486034706
0.121212121212121,0.0202020202020202,0.730483051886152,0.736200348138736
0.131313131313131,0.0202020202020202,0.774995749061574,0.746490210242766
0.141414141414141,0.0202020202020202,0.816550504695797,0.756780072346796
0.151515151515152,0.0202020202020202,0.854979992454376,0.767069934450826
0.161616161616162,0.0202020202020202,0.890129470353555,0.777359796554856
0.171717171717172,0.0202020202020202,0.921857403851623,0.787649658658886
0.181818181818182,0.0202020202020202,0.950036035758559,0.797939520762916
0.191919191919192,0.0202020202020202,0.974551900669147,0.808229382866946
0.202020202020202,0.0202020202020202,0.995306281848114,0.818519244970976
0.212121212121212,0.0202020202020202,1.01221560872758,0.828809107075006
0.222222222222222,0.0202020202020202,1.02521179341625,0.839098969179036
0.232323232323232,0.0202020202020202,1.03424250486529,0.82474085727339
0.242424242424242,0.0202020202020202,1.03927137958705,0.810382745367743
0.252525252525253,0.0202020202020202,1.04027816807792,0.796024633462097
0.262626262626263,0.0202020202020202,1.03725881635598,0.781666521556451
0.272727272727273,0.0202020202020202,1.03022548228497,0.767308409650805
0.282828282828283,0.0202020202020202,1.01920648661882,0.752950297745159
0.292929292929293,0.0202020202020202,1.00424619896398,0.738592185839513
0.303030303030303,0.0202020202020202,0.985404859118709,0.724234073933867
0.313131313131313,0.0202020202020202,0.962758334508622,0.709875962028221
0.323232323232323,0.0202020202020202,0.936397814695376,0.695517850122574
0.333333333333333,0.0202020202020202,0.906429444188479,0.681159738216928
0.343434343434343,0.0202020202020202,0.872973895038812,0.640811767323933
0.353535353535354,0.0202020202020202,0.836165880934872,0.600463796430938
0.363636363636364,0.0202020202020202,0.796153614758299,0.560115825537944
0.373737373737374,0.0202020202020202,0.753098211782903,0.519767854644949
0.383838383838384,0.0202020202020202,0.707173040920332,0.479419883751954
0.393939393939394,0.0202020202020202,0.658563026624645,0.439071912858959
0.404040404040404,0.0202020202020202,0.607463904266811,0.398723941965964
0.414141414141414,0.0202020202020202,0.554081431977447,0.35837597107297
0.424242424242424,0.0202020202020202,0.498630562131451,0.318028000179975
0.434343434343434,0.0202020202020202,0.441334575810654,0.27768002928698
0.444444444444444,0.0202020202020202,0.382424183729709,0.237332058393985
0.454545454545455,0.0202020202020202,0.32213659724547,0.181731868630212
0.464646464646465,0.0202020202020202,0.260714573190581,0.126131678866439
0.474747474747475,0.0202020202020202,0.19840543637739,0.0705314891026664
0.484848484848485,0.0202020202020202,0.135460083708223,0.0149312993388937
0.494949494949495,0.0202020202020202,0.0721319739021081,-0.0406688904248793
0.505050505050505,0.0202020202020202,0.00867610690597255,-0.0962690801886523
0.515151515151515,0.0202020202020202,-0.0546520029001427,-0.151869269952426
0.525252525252525,0.0202020202020202,-0.11759735556931,-0.207469459716198
0.535353535353535,0.0202020202020202,-0.1799064923825,-0.263069649479971
0.545454545454546,0.0202020202020202,-0.241328516437389,-0.318669839243744
0.555555555555556,0.0202020202020202,-0.301616102921628,-0.374270029007517
0.565656565656566,0.0202020202020202,-0.360526495002574,-0.422264605379193
0.575757575757576,0.0202020202020202,-0.41782248132337,-0.470259181750869
0.585858585858586,0.0202020202020202,-0.473273351169366,-0.518253758122544
0.595959595959596,0.0202020202020202,-0.526655823458731,-0.566248334494221
0.606060606060606,0.0202020202020202,-0.577754945816565,-0.614242910865896
0.616161616161616,0.0202020202020202,-0.626364960112251,-0.662237487237572
0.626262626262626,0.0202020202020202,-0.672290130974822,-0.710232063609248
0.636363636363636,0.0202020202020202,-0.715345533950218,-0.758226639980924
0.646464646464647,0.0202020202020202,-0.755357800126792,-0.8062212163526
0.656565656565657,0.0202020202020202,-0.792165814230731,-0.854215792724276
0.666666666666667,0.0202020202020202,-0.825621363380398,-0.902210369095952
0.676767676767677,0.0202020202020202,-0.855589733887296,-0.919135809742034
0.686868686868687,0.0202020202020202,-0.881950253700541,-0.936061250388117
0.696969696969697,0.0202020202020202,-0.904596778310628,-0.952986691034199
0.707070707070707,0.0202020202020202,-0.923438118155902,-0.969912131680282
0.717171717171717,0.0202020202020202,-0.938398405810738,-0.986837572326365
0.727272727272727,0.0202020202020202,-0.949417401476892,-1.00376301297245
0.737373737373737,0.0202020202020202,-0.956450735547902,-1.02068845361853
0.747474747474748,0.0202020202020202,-0.959470087269835,-1.03761389426461
0.757575757575758,0.0202020202020202,-0.958463298778968,-1.0545393349107
0.767676767676768,0.0202020202020202,-0.953434424057214,-1.07146477555678
0.777777777777778,0.0202020202020202,-0.944403712608168,-1.08839021620286
0.787878787878788,0.0202020202020202,-0.931407527919501,-1.06582270095731
0.797979797979798,0.0202020202020202,-0.914498201040033,-1.04325518571176
0.808080808080808,0.0202020202020202,-0.893743819861066,-1.02068767046622
0.818181818181818,0.0202020202020202,-0.869227954950478,-0.998120155220667
0.828282828282828,0.0202020202020202,-0.841049323043542,-0.975552639975119
0.838383838383838,0.0202020202020202,-0.809321389545474,-0.952985124729571
0.848484848484849,0.0202020202020202,-0.774171911646295,-0.930417609484023
0.858585858585859,0.0202020202020202,-0.735742423887716,-0.907850094238475
0.868686868686869,0.0202020202020202,-0.694187668253493,-0.885282578992927
0.878787878787879,0.0202020202020202,-0.649674971078071,-0.862715063747379
0.888888888888889,0.0202020202020202,-0.602383569282498,-0.840147548501832
0.898989898989899,0.0202020202020202,-0.5525038886506,-0.792325337548372
0.909090909090909,0.0202020202020202,-0.500236777051557,-0.744503126594913
0.919191919191919,0.0202020202020202,-0.445792695696428,-0.696680915641454
0.929292929292929,0.0202020202020202,-0.389390871685131,-0.648858704687995
0.939393939393939,0.0202020202020202,-0.331258415256287,-0.601036493734536
0.94949494949495,0.0202020202020202,-0.271629405294446,-0.553214282781077
0.95959595959596,0.0202020202020202,-0.210743946777039,-0.505392071827618
0.96969696969697,0.0202020202020202,-0.14884720395637,-0.45756986087416
0.97979797979798,0.0202020202020202,-0.0861884131697086,-0.409747649920701
0.98989898989899,0.0202020202020202,-0.0230198792525241,-0.361925438967242
1,0.0202020202020202,0.0404040404040402,-0.314103228013783
0,0.0303030303030303,0.0606060606060606,0.51312118665055
0.0101010101010101,0.0303030303030303,0.124029980262625,0.534353629037432
0.0202020202020202,0.0303030303030303,0.18719851417981,0.555586071424314
0.0303030303030303,0.0303030303030303,0.249857304966471,0.576818513811196
0.0404040404040404,0.0303030303030303,0.31175404778714,0.598050956198079
0.0505050505050505,0.0303030303030303,0.372639506304548,0.619283398584961
0.0606060606060606,0.0303030303030303,0.432268516266388,0.640515840971843
0.0707070707070707,0.0303030303030303,0.490400972695232,0.661748283358725
0.0808080808080808,0.0303030303030303,0.546802796706529,0.682980725745607
0.0909090909090909,0.0303030303030303,0.601246878061658,0.704213168132489
0.101010101010101,0.0303030303030303,0.653513989660701,0.725445610519372
0.111111111111111,0.0303030303030303,0.7033936702926,0.746678052906254
0.121212121212121,0.0303030303030303,0.750685072088173,0.756967915010284
0.131313131313131,0.0303030303030303,0.795197769263594,0.767257777114314
0.141414141414141,0.0303030303030303,0.836752524897818,0.777547639218344
0.151515151515152,0.0303030303030303,0.875182012656396,0.787837501322374
0.161616161616162,0.0303030303030303,0.910331490555575,0.798127363426403
0.171717171717172,0.0303030303030303,0.942059424053643,0.808417225530433
0.181818181818182,0.0303030303030303,0.970238055960579,0.818707087634463
0.191919191919192,0.0303030303030303,0.994753920871167,0.828996949738493
0.202020202020202,0.0303030303030303,1.01550830205013,0.839286811842524
0.212121212121212,0.0303030303030303,1.0324176289296,0.849576673946553
0.222222222222222,0.0303030303030303,1.04541381361827,0.859866536050583
0.232323232323232,0.0303030303030303,1.05444452506731,0.845508424144937
0.242424242424242,0.0303030303030303,1.05947339978907,0.831150312239291
0.252525252525253,0.0303030303030303,1.06048018827994,0.816792200333645
0.262626262626263,0.0303030303030303,1.057460836558,0.802434088427999
0.272727272727273,0.0303030303030303,1.05042750248699,0.788075976522353
0.282828282828283,0.0303030303030303,1.03940850682084,0.773717864616706
0.292929292929293,0.0303030303030303,1.024448219166,0.75935975271106
0.303030303030303,0.0303030303030303,1.00560687932073,0.745001640805414
0.313131313131313,0.0303030303030303,0.982960354710642,0.730643528899768
0.323232323232323,0.0303030303030303,0.956599834897397,0.716285416994122
0.333333333333333,0.0303030303030303,0.926631464390499,0.701927305088476
0.343434343434343,0.0303030303030303,0.893175915240832,0.661579334195481
0.353535353535354,0.0303030303030303,0.856367901136893,0.621231363302486
0.363636363636364,0.0303030303030303,0.816355634960319,0.580883392409491
0.373737373737374,0.0303030303030303,0.773300231984923,0.540535421516496
0.383838383838384,0.0303030303030303,0.727375061122352,0.500187450623502
0.393939393939394,0.0303030303030303,0.678765046826666,0.459839479730507
0.404040404040404,0.0303030303030303,0.627665924468831,0.419491508837512
0.414141414141414,0.0303030303030303,0.574283452179467,0.379143537944517
0.424242424242424,0.0303030303030303,0.518832582333471,0.338795567051523
0.434343434343434,0.0303030303030303,0.461536596012674,0.298447596158528
0.444444444444444,0.0303030303030303,0.402626203931729,0.258099625265533
0.454545454545455,0.0303030303030303,0.34233861744749,0.20249943550176
0.464646464646465,0.0303030303030303,0.280916593392601,0.146899245737987
0.474747474747475,0.0303030303030303,0.21860745657941,0.0912990559742138
0.484848484848485,0.0303030303030303,0.155662103910243,0.0356988662104412
0.494949494949495,0.0303030303030303,0.0923339941041283,-0.0199013235533318
0.505050505050505,0.0303030303030303,0.0288781271079928,-0.0755015133171048
0.515151515151515,0.0303030303030303,-0.0344499826981225,-0.131101703080878
0.525252525252525,0.0303030303030303,-0.0973953353672895,-0.186701892844651
0.535353535353535,0.0303030303030303,-0.15970447218048,-0.242302082608423
0.545454545454546,0.0303030303030303,-0.221126496235369,-0.297902272372197
0.555555555555556,0.0303030303030303,-0.281414082719608,-0.353502462135969
0.565656565656566,0.0303030303030303,-0.340324474800554,-0.401497038507646
0.575757575757576,0.0303030303030303,-0.39762046112135,-0.449491614879321
0.585858585858586,0.0303030303030303,-0.453071330967345,-0.497486191250997
0.595959595959596,0.0303030303030303,-0.50645380325671,-0.545480767622673
0.606060606060606,0.0303030303030303,-0.557552925614545,-0.593475343994349
0.616161616161616,0.0303030303030303,-0.606162939910231,-0.641469920366025
0.626262626262626,0.0303030303030303,-0.652088110772802,-0.689464496737701
0.636363636363636,0.0303030303030303,-0.695143513748198,-0.737459073109377
0.646464646464647,0.0303030303030303,-0.735155779924771,-0.785453649481053
0.656565656565657,0.0303030303030303,-0.771963794028711,-0.833448225852728
0.666666666666667,0.0303030303030303,-0.805419343178378,-0.881442802224405
0.676767676767677,0.0303030303030303,-0.835387713685275,-0.898368242870487
0.686868686868687,0.0303030303030303,-0.861748233498521,-0.915293683516569
0.696969696969697,0.0303030303030303,-0.884394758108608,-0.932219124162652
0.707070707070707,0.0303030303030303,-0.903236097953882,-0.949144564808735
0.717171717171717,0.0303030303030303,-0.918196385608718,-0.966070005454817
0.727272727272727,0.0303030303030303,-0.929215381274872,-0.9829954461009
0.737373737373737,0.0303030303030303,-0.936248715345882,-0.999920886746982
0.747474747474748,0.0303030303030303,-0.939268067067814,-1.01684632739306
0.757575757575758,0.0303030303030303,-0.938261278576947,-1.03377176803915
0.767676767676768,0.0303030303030303,-0.933232403855194,-1.05069720868523
0.777777777777778,0.0303030303030303,-0.924201692406148,-1.06762264933131
0.787878787878788,0.0303030303030303,-0.911205507717481,-1.04505513408576
0.797979797979798,0.0303030303030303,-0.894296180838013,-1.02248761884022
0.808080808080808,0.0303030303030303,-0.873541799659046,-0.999920103594668
0.818181818181818,0.0303030303030303,-0.849025934748458,-0.97735258834912
0.828282828282828,0.0303030303030303,-0.820847302841521,-0.954785073103572
0.838383838383838,0.0303030303030303,-0.789119369343454,-0.932217557858024
0.848484848484849,0.0303030303030303,-0.753969891444275,-0.909650042612476
0.858585858585859,0.0303030303030303,-0.715540403685696,-0.887082527366928
0.868686868686869,0.0303030303030303,-0.673985648051473,-0.86451501212138
0.878787878787879,0.0303030303030303,-0.629472950876051,-0.841947496875831
0.888888888888889,0.0303030303030303,-0.582181549080478,-0.819379981630284
0.898989898989899,0.0303030303030303,-0.53230186844858,-0.771557770676824
0.909090909090909,0.0303030303030303,-0.480034756849537,-0.723735559723365
0.919191919191919,0.0303030303030303,-0.425590675494408,-0.675913348769907
0.929292929292929,0.0303030303030303,-0.369188851483111,-0.628091137816447
0.939393939393939,0.0303030303030303,-0.311056395054267,-0.580268926862989
0.94949494949495,0.0303030303030303,-0.251427385092426,-0.53244671590953
0.95959595959596,0.0303030303030303,-0.190541926575019,-0.484624504956071
0.96969696969697,0.0303030303030303,-0.12864518375435,-0.436802294002612
0.97979797979798,0.0303030303030303,-0.0659863929676884,-0.388980083049153
0.98989898989899,0.0303030303030303,-0.00281785905050391,-0.341157872095694
1,0.0303030303030303,0.0606060606060604,-0.293335661142236
0,0.0404040404040404,0.0808080808080808,0.533888753522097
0.0101010101010101,0.0404040404040404,0.144232000464645,0.555121195908979
0.0202020202020202,0.0404040404040404,0.20740053438183,0.576353638295862
0.0303030303030303,0.0404040404040404,0.270059325168491,0.597586080682744
0.0404040404040404,0.0404040404040404,0.33195606798916,0.618818523069626
0.0505050505050505,0.0404040404040404,0.392841526506568,0.640050965456508
0.0606060606060606,0.0404040404040404,0.452470536468408,0.66128340784339
0.0707070707070707,0.0404040404040404,0.510602992897253,0.682515850230273
0.0808080808080808,0.0404040404040404,0.56700481690855,0.703748292617155
0.0909090909090909,0.0404040404040404,0.621448898263678,0.724980735004037
0.101010101010101,0.0404040404040404,0.673716009862721,0.746213177390919
0.111111111111111,0.0404040404040404,0.72359569049462,0.767445619777801
0.121212121212121,0.0404040404040404,0.770887092290193,0.777735481881831
0.131313131313131,0.0404040404040404,0.815399789465614,0.788025343985861
0.141414141414141,0.0404040404040404,0.856954545099838,0.798315206089891
0.151515151515152,0.0404040404040404,0.895384032858417,0.808605068193921
0.161616161616162,0.0404040404040404,0.930533510757595,0.818894930297951
0.171717171717172,0.0404040404040404,0.962261444255663,0.829184792401981
0.181818181818182,0.0404040404040404,0.990440076162599,0.839474654506011
0.191919191919192,0.0404040404040404,1.01495594107319,0.849764516610041
0.202020202020202,0.0404040404040404,1.03571032225215,0.860054378714071
0.212121212121212,0.0404040404040404,1.05261964913162,0.870344240818101
0.222222222222222,0.0404040404040404,1.06561583382029,0.880634102922131
0.232323232323232,0.0404040404040404,1.07464654526934,0.866275991016485
0.242424242424242,0.0404040404040404,1.07967541999109,0.851917879110838
0.252525252525253,0.0404040404040404,1.08068220848196,0.837559767205192
0.262626262626263,0.0404040404040404,1.07766285676002,0.823201655299546
0.272727272727273,0.0404040404040404,1.07062952268901,0.8088435433939
0.282828282828283,0.0404040404040404,1.05961052702286,0.794485431488254
0.292929292929293,0.0404040404040404,1.04465023936802,0.780127319582608
0.303030303030303,0.0404040404040404,1.02580889952275,0.765769207676962
