"run","MSE","NLPD","Coverage","Width","Time"
1,0.0312138010761649,0.781559094251933,0.59,0.257365628371577,69.0500865
2,0.0111349307405931,-1.07747148807047,0.89,0.296310173389997,35.4820551
3,0.0158003101140776,-0.543512315946963,0.77,0.245753453675969,29.2942648
4,0.00299192025580433,-1.41176813878531,1,0.249448620907344,16.7290956
5,0.00313086033268112,-1.48031929366981,1,0.260979302675172,22.2176539
6,0.0113478909855409,-0.497323777645369,0.76,0.272401883964415,22.1732282
7,0.0078433155386766,-1.14123284919846,0.86,0.292279995694739,16.5078806
8,0.0116376298022069,-0.871171152043031,0.84,0.252033547855556,29.4095401
9,0.00461120551119798,-1.34029117589658,1,0.284721188267695,37.1714899
10,0.0111209748859434,-0.932596458460182,0.81,0.319086889803285,17.3628865
11,0.0088856557878818,-0.520646560584926,0.72,0.244167965074605,49.0680002
12,0.00260424523588157,-1.39584001299092,1,0.328017957152661,22.6522713
13,0.0116173853504762,-0.635254308286485,0.76,0.260396949775365,22.4228196
14,0.00636371717419308,-1.22122938343373,1,0.298820138422417,16.9206638
15,0.0106138239052806,-0.892770756877712,0.92,0.292292270624091,62.47241
16,0.00137097109805639,-1.72410589749109,1,0.246204099158801,29.663177
17,0.00979850782933799,-1.00367069549976,0.92,0.282675539031268,91.2973026
18,0.00706833121782023,-0.95541985479816,0.87,0.264744279182441,42.2673007
19,0.0229746338702257,0.685791378814574,0.41,0.25251614772779,41.6776107
20,0.00500427617540085,-1.15852709249973,0.93,0.267795051175823,22.4270524
21,0.0113189581420707,-0.802811404721025,0.89,0.263259102131499,29.3396244
22,0.0136251638556877,-0.515013841565899,0.79,0.246864277059969,29.3681535
23,0.00508550811437259,-1.24764566833894,1,0.26217306735012,29.6894707
24,0.0144977294156055,-0.716933575645101,0.82,0.268022258110219,22.2545521
25,0.00792638741130442,-1.00500921060207,1,0.339443567706465,16.5826963
